Booking date,Booking ID,Reservation date,Rate plan type,Number of rooms booked,Price
2019-02-17,5b2e8584-f392-42cb-998e-00ebbe97cd6f,2019-07-07,Miscellaneous,1,35.9
2019-02-17,8b1a15b8-f0d6-4a28-8a8b-cbbb52528695,2019-07-08,Miscellaneous,1,35.9
2019-02-17,b37e403f-09f2-494d-b0b2-232a8b29edbe,2019-03-22,Miscellaneous,1,24.22
2019-02-17,f9c22b66-9a36-4a34-8528-4df02b3f3961,2019-02-17,Miscellaneous,1,18.63
2019-02-17,96317e0a-e741-46e7-9701-e42db3f738ff,2019-02-17,Miscellaneous,1,17.82
2019-02-17,b37e403f-09f2-494d-b0b2-232a8b29edbe,2019-03-24,Miscellaneous,1,15.39
2019-02-17,151a8163-10e6-49f6-aa4d-f01a68489a49,2019-02-18,Miscellaneous,1,23.6
2019-02-17,8b1a15b8-f0d6-4a28-8a8b-cbbb52528695,2019-07-07,Miscellaneous,1,35.9
2019-02-17,7121451a-85dc-49a1-9cf7-8fa382ffa5ed,2019-03-02,Miscellaneous,1,25.92
2019-02-17,ed6df9d5-8e25-48d6-9938-3710e422c6f0,2019-02-23,Miscellaneous,1,25.03
2019-02-17,8b649d33-c123-4fbb-88a8-c62acb3c86fc,2019-02-17,Miscellaneous,1,18.63
2019-02-17,c6c9ffb5-24c5-4738-b276-eff7ca5406ad,2019-02-16,Miscellaneous,1,29.2
2019-02-17,ed152d55-41d9-413e-97f6-064af8085fc1,2019-06-10,Miscellaneous,1,25.7
2019-02-17,5b2e8584-f392-42cb-998e-00ebbe97cd6f,2019-07-06,Miscellaneous,1,42.6
2019-02-17,5ba87693-e2a4-4d7a-8e9c-a0c15011ac10,2019-02-20,Miscellaneous,1,24.74
2019-02-17,b37e403f-09f2-494d-b0b2-232a8b29edbe,2019-03-23,Miscellaneous,1,24.71
2019-02-17,7e5e7369-d0a5-49f8-a942-9f54fa49f7c9,2019-03-19,Miscellaneous,1,18.63
2019-02-17,1f5d10c5-83a7-44fb-8973-cda35521c2ce,2019-06-10,Miscellaneous,1,25.7
2019-02-17,b76f4fe2-699f-482b-a728-3f8688149d35,2019-02-17,Miscellaneous,1,18.63
2019-02-17,71fa0711-880c-4792-b004-d5b8911dd7e7,2019-02-19,Miscellaneous,1,25.1
2019-02-17,a2cc0bcb-6207-4e8f-9945-97ba11a26c6d,2019-02-21,Miscellaneous,1,25
2019-02-17,204e8a52-1fdf-489b-94fc-1a9bb31785f6,2019-02-18,Miscellaneous,1,23.6
2019-02-17,a1a39008-2086-4ac1-8cc3-1bac99bb6958,2019-02-23,Miscellaneous,1,25.03
2019-02-17,151a8163-10e6-49f6-aa4d-f01a68489a49,2019-02-19,Miscellaneous,1,25.1
2019-02-17,8e7c4798-d8fb-47e2-a66f-0755dcf5c60c,2019-07-08,Miscellaneous,1,35.9
2019-02-17,5ba87693-e2a4-4d7a-8e9c-a0c15011ac10,2019-02-19,Miscellaneous,1,24.74
2019-02-17,8dccf3d2-d4cd-4a85-afac-06544fa7b62d,2019-03-15,Miscellaneous,1,25.19
2019-02-17,14c69fb1-7e5a-4cde-bf61-9d354418d12c,2019-02-20,Miscellaneous,1,25.1
2019-02-17,1283d519-1d9c-4767-85af-f89ae5a094c1,2019-03-22,Miscellaneous,1,24.22
2019-02-17,c7fa2e09-d817-4898-95da-4c10e266ea37,2019-02-20,Miscellaneous,1,29.1
2019-02-17,ce881238-6f47-41c0-b2f5-6030d93ac91f,2019-03-03,Miscellaneous,1,20.9
2019-02-17,9a2f9d26-57e4-474d-98e5-2cf765701cba,2019-02-21,Miscellaneous,1,23.7
2019-02-16,68ac48fb-89d7-40e9-a34e-2dfacf96b77e,2019-03-01,Miscellaneous,1,29.8
2019-02-16,0553948a-8c81-4017-9801-de459db19c84,2019-02-19,Miscellaneous,1,21.38
2019-02-16,27cb41ac-66bc-497a-af3b-3939a04b1980,2019-02-21,Miscellaneous,1,25
2019-02-16,30d1a79e-200e-4ea9-877c-774ad0e6847a,2019-07-04,Miscellaneous,1,27.86
2019-02-16,0553948a-8c81-4017-9801-de459db19c84,2019-02-21,Miscellaneous,1,21.3
2019-02-16,e95ffd45-8bbe-4411-9863-4eb461690d77,2019-03-04,Miscellaneous,1,20.66
2019-02-16,411c0477-15fe-45e2-8e89-83f79ed1db1b,2019-02-16,Miscellaneous,1,24.87
2019-02-16,26ef1bf2-fc63-40a2-a8dc-f4721cd322fc,2019-02-27,Miscellaneous,1,20.4
2019-02-16,47ed1c75-bddd-4ff6-a005-3981550b4c60,2019-03-01,Miscellaneous,1,25.35
2019-02-16,3bfade55-a05c-4c52-bf50-bf99f72f271c,2019-02-24,Miscellaneous,1,20.49
2019-02-16,bf885abe-6633-4bfc-9bf9-68136b4b3f8e,2019-02-16,Miscellaneous,1,24.87
2019-02-16,0553948a-8c81-4017-9801-de459db19c84,2019-02-20,Miscellaneous,1,21.38
2019-02-16,3121d1fe-b50c-4292-a8ad-8dac41e820b1,2019-03-02,Miscellaneous,1,30.4
2019-02-16,e95ffd45-8bbe-4411-9863-4eb461690d77,2019-03-02,Miscellaneous,1,25.92
2019-02-16,9bce2e69-9a5c-4feb-9b9f-94d353c34d5f,2019-02-17,Miscellaneous,1,19.85
2019-02-16,0553948a-8c81-4017-9801-de459db19c84,2019-02-23,Miscellaneous,1,25.03
2019-02-16,3bfade55-a05c-4c52-bf50-bf99f72f271c,2019-02-23,Miscellaneous,1,25.03
2019-02-16,27cb41ac-66bc-497a-af3b-3939a04b1980,2019-02-22,Miscellaneous,1,29.5
2019-02-16,83cb2b71-a791-42d2-8eaa-e27ab953f7cc,2019-03-02,Miscellaneous,1,30.4
2019-02-16,5a699b94-f740-4c21-9bdf-039d8222ee78,2019-02-24,Miscellaneous,1,25.3
2019-02-16,5a699b94-f740-4c21-9bdf-039d8222ee78,2019-02-22,Miscellaneous,1,31
2019-02-16,5a699b94-f740-4c21-9bdf-039d8222ee78,2019-02-23,Miscellaneous,1,30.9
2019-02-16,3fdf1907-4873-44f1-bd8f-92226d61e9ef,2019-03-15,Miscellaneous,1,28
2019-02-16,60166639-3db4-42f1-a4f7-9ce345fd586e,2019-03-15,Miscellaneous,1,28
2019-02-16,8c15db99-572c-4f4f-bfd0-a4b8caefac0b,2019-02-17,Miscellaneous,1,19.85
2019-02-16,83cb2b71-a791-42d2-8eaa-e27ab953f7cc,2019-03-01,Miscellaneous,1,29.8
2019-02-16,5f36d5ab-c105-41db-aaa1-d8246d77db3f,2019-03-02,Miscellaneous,1,25.92
2019-02-16,f8f1a886-6d01-4c64-9d09-7631b06c2d7b,2019-02-20,Miscellaneous,1,22.5
2019-02-16,b7672e91-8a08-471b-89d6-c68d5f14fd38,2019-03-02,Miscellaneous,1,25.92
2019-02-16,27cb41ac-66bc-497a-af3b-3939a04b1980,2019-02-20,Miscellaneous,1,25.1
2019-02-16,27cb41ac-66bc-497a-af3b-3939a04b1980,2019-02-19,Miscellaneous,1,25.1
2019-02-16,0553948a-8c81-4017-9801-de459db19c84,2019-02-18,Miscellaneous,1,20.09
2019-02-16,3fdf1907-4873-44f1-bd8f-92226d61e9ef,2019-03-16,Miscellaneous,1,32.5
2019-02-16,3bfade55-a05c-4c52-bf50-bf99f72f271c,2019-02-21,Miscellaneous,1,21.3
2019-02-16,bfc3887c-82d4-4060-b6fd-8e2f3cab7872,2019-02-16,Miscellaneous,1,24.87
2019-02-16,b7672e91-8a08-471b-89d6-c68d5f14fd38,2019-02-26,Miscellaneous,1,19.44
2019-02-16,5f36d5ab-c105-41db-aaa1-d8246d77db3f,2019-03-01,Miscellaneous,1,25.35
2019-02-16,73974c63-47f2-4586-b411-6e4578f1f0d5,2019-03-16,Miscellaneous,1,32.5
2019-02-16,27cb41ac-66bc-497a-af3b-3939a04b1980,2019-02-23,Miscellaneous,1,29.4
2019-02-16,d2a6574f-c3ec-457a-8272-455691874368,2019-02-20,Miscellaneous,1,25.1
2019-02-16,b7672e91-8a08-471b-89d6-c68d5f14fd38,2019-02-28,Miscellaneous,1,20.25
2019-02-16,68ac48fb-89d7-40e9-a34e-2dfacf96b77e,2019-03-02,Miscellaneous,1,30.4
2019-02-16,18d28539-c186-420e-8144-ab420d9382e1,2019-02-17,Miscellaneous,1,19.85
2019-02-16,dd70bed7-d50a-465a-9892-097ee60dfad4,2019-04-28,Miscellaneous,1,27.2
2019-02-16,3b707ceb-bf35-4731-9cba-b2c5d40b384d,2019-02-27,Miscellaneous,1,20.4
2019-02-16,d2a6574f-c3ec-457a-8272-455691874368,2019-02-18,Miscellaneous,1,23.6
2019-02-16,bf885abe-6633-4bfc-9bf9-68136b4b3f8e,2019-02-17,Miscellaneous,1,19.85
2019-02-16,5f36d5ab-c105-41db-aaa1-d8246d77db3f,2019-02-27,Miscellaneous,1,19.44
2019-02-16,d2a6574f-c3ec-457a-8272-455691874368,2019-02-21,Miscellaneous,1,25
2019-02-16,e95ffd45-8bbe-4411-9863-4eb461690d77,2019-03-03,Miscellaneous,1,19.85
2019-02-16,dd70bed7-d50a-465a-9892-097ee60dfad4,2019-04-27,Miscellaneous,1,35.7
2019-02-16,0553948a-8c81-4017-9801-de459db19c84,2019-02-24,Miscellaneous,1,20.49
2019-02-16,85394d08-b8c7-4314-a269-4e6d43545a42,2019-06-29,Miscellaneous,1,32.1
2019-02-16,d2a6574f-c3ec-457a-8272-455691874368,2019-02-23,Miscellaneous,1,29.4
2019-02-16,3121d1fe-b50c-4292-a8ad-8dac41e820b1,2019-03-01,Miscellaneous,1,29.8
2019-02-16,f8f1a886-6d01-4c64-9d09-7631b06c2d7b,2019-02-21,Miscellaneous,1,23.7
2019-02-16,60166639-3db4-42f1-a4f7-9ce345fd586e,2019-03-16,Miscellaneous,1,32.5
2019-02-16,dd70bed7-d50a-465a-9892-097ee60dfad4,2019-04-30,Miscellaneous,1,24.7
2019-02-16,e64955c1-4d58-435c-906d-220e14c8b403,2019-02-16,Miscellaneous,1,24.87
2019-02-16,b7672e91-8a08-471b-89d6-c68d5f14fd38,2019-02-27,Miscellaneous,1,19.44
2019-02-16,65b3bfb3-8bc2-4c9c-aafd-1b90797321ed,2019-03-01,Miscellaneous,1,29.8
2019-02-16,d2a6574f-c3ec-457a-8272-455691874368,2019-02-22,Miscellaneous,1,29.5
2019-02-16,5f36d5ab-c105-41db-aaa1-d8246d77db3f,2019-02-26,Miscellaneous,1,19.44
2019-02-16,e6e30753-91a4-43ad-bd99-d87e13b122ce,2019-03-02,Miscellaneous,1,30.4
2019-02-16,5f36d5ab-c105-41db-aaa1-d8246d77db3f,2019-02-28,Miscellaneous,1,20.25
2019-02-16,e6e30753-91a4-43ad-bd99-d87e13b122ce,2019-03-01,Miscellaneous,1,29.8
2019-02-16,ee8e9eb5-7b7e-49b4-b940-35bab2bad62c,2019-02-16,Miscellaneous,1,24.87
2019-02-16,73974c63-47f2-4586-b411-6e4578f1f0d5,2019-03-15,Miscellaneous,1,28
2019-02-16,2f0e87d0-2311-482a-8a5a-31ae9e5acabc,2019-02-17,Miscellaneous,1,19.85
2019-02-16,30d1a79e-200e-4ea9-877c-774ad0e6847a,2019-07-03,Miscellaneous,1,26.98
2019-02-16,18d28539-c186-420e-8144-ab420d9382e1,2019-02-16,Miscellaneous,1,24.87
2019-02-16,3bfade55-a05c-4c52-bf50-bf99f72f271c,2019-02-22,Miscellaneous,1,25.11
2019-02-16,0f980310-c651-4bb0-aff2-b3ffcd5a53a8,2019-02-16,Miscellaneous,1,24.87
2019-02-16,47ed1c75-bddd-4ff6-a005-3981550b4c60,2019-03-02,Miscellaneous,1,25.92
2019-02-16,b7672e91-8a08-471b-89d6-c68d5f14fd38,2019-03-01,Miscellaneous,1,25.35
2019-02-16,d2a6574f-c3ec-457a-8272-455691874368,2019-02-19,Miscellaneous,1,25.1
2019-02-16,dd70bed7-d50a-465a-9892-097ee60dfad4,2019-04-29,Miscellaneous,1,28
2019-02-16,a917deb1-9292-4fa9-a164-97e7da345202,2019-03-02,Miscellaneous,1,30.4
2019-02-16,0553948a-8c81-4017-9801-de459db19c84,2019-02-22,Miscellaneous,1,25.11
2019-02-16,a917deb1-9292-4fa9-a164-97e7da345202,2019-03-01,Miscellaneous,1,29.8
2019-02-16,65b3bfb3-8bc2-4c9c-aafd-1b90797321ed,2019-03-02,Miscellaneous,1,30.4
2019-02-16,d2a6574f-c3ec-457a-8272-455691874368,2019-02-17,Miscellaneous,1,23.3
2019-02-15,5a990c2e-c73d-47ac-9b7a-e1bd3d99c399,2019-02-20,Miscellaneous,1,18.83
2019-02-15,ac435a81-3710-4253-8098-1dea492d9ef6,2019-02-21,Miscellaneous,1,25
2019-02-15,22e309fc-b1a4-4642-88fa-9376c5998c02,2019-03-02,Miscellaneous,1,28.8
2019-02-15,2223cebe-be72-4460-9251-f52c9cbd8a79,2019-03-10,Miscellaneous,1,19.44
2019-02-15,763e02dc-0cdb-4ec7-b6b4-01bb011ffbaf,2019-02-16,Miscellaneous,1,24.87
2019-02-15,ce5fe6bf-647d-448d-aaef-fc8df9ee34e8,2019-02-25,Miscellaneous,1,20.7
2019-02-15,66891ada-7c46-42b7-923b-cf574d437b02,2019-03-07,Miscellaneous,1,24.3
2019-02-15,da040165-4f50-4db3-8e32-85d552233f98,2019-03-20,Miscellaneous,1,21.87
2019-02-15,5a990c2e-c73d-47ac-9b7a-e1bd3d99c399,2019-02-19,Miscellaneous,1,18.83
2019-02-15,73bde75a-ea88-4fce-a820-7928ec351935,2019-03-01,Miscellaneous,1,28.2
2019-02-15,e747a486-bd2b-4fb5-888e-08039fdcc61c,2019-03-21,Miscellaneous,1,20.66
2019-02-15,669a830b-91fb-4036-862f-b86888fdf24c,2019-02-28,Miscellaneous,1,22.8
2019-02-15,f98d9b4b-5064-47ca-8260-8e0ba7770eb8,2019-02-15,Miscellaneous,1,23.49
2019-02-15,86618568-f55f-4b46-931d-38c05e7f21ec,2019-02-16,Miscellaneous,1,24.87
2019-02-15,3474fc2c-3328-4ad0-b7cf-9ca498a033ee,2019-02-17,Miscellaneous,1,19.85
2019-02-15,c71fbf9f-e2cd-4cc2-82bd-3a4f671e0816,2019-03-09,Miscellaneous,1,25.84
2019-02-15,1e13c972-175a-47a4-a8d1-ab1ac00fbf9c,2019-02-22,Miscellaneous,1,28.52
2019-02-15,8a0fdc60-7937-4996-afdd-dff040c11d4f,2019-03-08,Miscellaneous,1,24.22
2019-02-15,906be574-6340-4153-b877-b4aa44fe86ad,2019-02-20,Miscellaneous,1,22.59
2019-02-15,468aa6e5-2dfc-4f4c-a39c-450e55aa4e54,2019-03-23,Miscellaneous,1,35.1
2019-02-15,f33fe68c-6535-494a-af93-34be39e13d8a,2019-03-03,Miscellaneous,1,20.9
2019-02-15,3ab034d8-6bf7-4761-9276-c8f79711b128,2019-03-08,Miscellaneous,1,28.5
2019-02-15,3ab034d8-6bf7-4761-9276-c8f79711b128,2019-03-09,Miscellaneous,1,30.4
2019-02-15,669a830b-91fb-4036-862f-b86888fdf24c,2019-03-01,Miscellaneous,1,31.4
2019-02-15,66891ada-7c46-42b7-923b-cf574d437b02,2019-03-05,Miscellaneous,1,23.9
2019-02-15,343a162f-d08a-4ebc-a4e7-d38ef14e63bc,2019-02-16,Miscellaneous,1,24.87
2019-02-15,f1822b1d-ed15-41f9-a25a-7b0ca6641734,2019-03-01,Miscellaneous,1,31.4
2019-02-15,22e309fc-b1a4-4642-88fa-9376c5998c02,2019-03-03,Miscellaneous,1,20.9
2019-02-15,ac435a81-3710-4253-8098-1dea492d9ef6,2019-02-20,Miscellaneous,1,25.1
2019-02-15,cabdb056-f20b-4a95-830b-78d1e0cb262f,2019-03-09,Miscellaneous,1,25.84
2019-02-15,8e7a5a1f-b3f6-4e13-819f-5c3e62f8d183,2019-02-16,Miscellaneous,1,24.87
2019-02-15,468aa6e5-2dfc-4f4c-a39c-450e55aa4e54,2019-03-21,Miscellaneous,1,28.1
2019-02-15,343a162f-d08a-4ebc-a4e7-d38ef14e63bc,2019-02-17,Miscellaneous,1,19.85
2019-02-15,3f5413b1-6ae6-4a70-90a9-b0693e4c531d,2019-03-07,Miscellaneous,1,24.3
2019-02-15,dd20c51f-8c49-4e37-8b7d-72971819e03a,2019-02-22,Miscellaneous,1,25.11
2019-02-15,468aa6e5-2dfc-4f4c-a39c-450e55aa4e54,2019-03-19,Miscellaneous,1,25.3
2019-02-15,4e60bf0e-fd89-47f6-95a8-9810c7bc5be5,2019-03-07,Miscellaneous,1,24.3
2019-02-15,ac435a81-3710-4253-8098-1dea492d9ef6,2019-02-22,Miscellaneous,1,29.5
2019-02-15,ce5fe6bf-647d-448d-aaef-fc8df9ee34e8,2019-02-26,Miscellaneous,1,22.8
2019-02-15,4ade36ba-b0b8-4b90-97e0-ab60fef17971,2019-02-26,Miscellaneous,1,22.8
2019-02-15,8a0fdc60-7937-4996-afdd-dff040c11d4f,2019-03-10,Miscellaneous,1,19.44
2019-02-15,26cbc745-73ce-406f-9b28-21e0ff5e898a,2019-02-17,Miscellaneous,1,19.85
2019-02-15,3f5413b1-6ae6-4a70-90a9-b0693e4c531d,2019-03-05,Miscellaneous,1,23.9
2019-02-15,1636a183-02d3-410f-a64a-3319a8c42863,2019-02-23,Miscellaneous,1,25.03
2019-02-15,674d7ed1-948e-4d59-9d87-afa91a8419f8,2019-02-16,Miscellaneous,1,24.87
2019-02-15,3e810bfa-f870-4d90-9a09-caaefe8b0fbd,2019-02-26,Miscellaneous,1,22.8
2019-02-15,b455ccd8-f3ce-426b-a049-fa9be9a0271e,2019-02-26,Miscellaneous,1,22.8
2019-02-15,1d98428f-f123-4031-a682-b420dedccfa2,2019-03-09,Miscellaneous,1,36.1
2019-02-15,73bde75a-ea88-4fce-a820-7928ec351935,2019-02-28,Miscellaneous,1,21.6
2019-02-15,56fc16e0-d41b-492c-9f95-ef20dadbaefb,2019-02-27,Miscellaneous,1,20.4
2019-02-15,da040165-4f50-4db3-8e32-85d552233f98,2019-03-21,Miscellaneous,1,20.66
2019-02-15,1636a183-02d3-410f-a64a-3319a8c42863,2019-02-20,Miscellaneous,1,21.38
2019-02-15,cabdb056-f20b-4a95-830b-78d1e0cb262f,2019-03-10,Miscellaneous,1,19.44
2019-02-15,283fca5a-07ea-472d-991b-910be0134759,2019-02-17,Miscellaneous,1,23.3
2019-02-15,96171e8c-46a1-40b9-b1f5-ea63d4f55673,2019-02-26,Miscellaneous,1,22.8
2019-02-15,468aa6e5-2dfc-4f4c-a39c-450e55aa4e54,2019-03-22,Miscellaneous,1,32.9
2019-02-15,e747a486-bd2b-4fb5-888e-08039fdcc61c,2019-03-20,Miscellaneous,1,21.87
2019-02-15,ddcf7415-ba19-4c6a-9fc6-da61126b0e8f,2019-02-15,Miscellaneous,1,26.1
2019-02-15,22e309fc-b1a4-4642-88fa-9376c5998c02,2019-03-01,Miscellaneous,1,28.2
2019-02-15,0a899d3a-c283-46d2-bc3f-4f867685f1dd,2019-03-09,Miscellaneous,1,25.84
2019-02-15,468aa6e5-2dfc-4f4c-a39c-450e55aa4e54,2019-03-17,Miscellaneous,1,28.3
2019-02-15,3ab034d8-6bf7-4761-9276-c8f79711b128,2019-03-07,Miscellaneous,1,25.6
2019-02-15,468aa6e5-2dfc-4f4c-a39c-450e55aa4e54,2019-03-18,Miscellaneous,1,28
2019-02-15,e747a486-bd2b-4fb5-888e-08039fdcc61c,2019-03-22,Miscellaneous,1,24.22
2019-02-15,3f5413b1-6ae6-4a70-90a9-b0693e4c531d,2019-03-04,Miscellaneous,1,23
2019-02-15,edc849b0-a7ce-4c4e-b342-85b823f32472,2019-02-17,Miscellaneous,1,23.3
2019-02-15,22e309fc-b1a4-4642-88fa-9376c5998c02,2019-02-28,Miscellaneous,1,21.6
2019-02-15,f33fe68c-6535-494a-af93-34be39e13d8a,2019-03-02,Miscellaneous,1,28.8
2019-02-15,ac435a81-3710-4253-8098-1dea492d9ef6,2019-02-23,Miscellaneous,1,29.4
2019-02-15,dd20c51f-8c49-4e37-8b7d-72971819e03a,2019-02-21,Miscellaneous,1,21.3
2019-02-15,2223cebe-be72-4460-9251-f52c9cbd8a79,2019-03-09,Miscellaneous,1,25.84
2019-02-15,edc849b0-a7ce-4c4e-b342-85b823f32472,2019-02-16,Miscellaneous,1,29.2
2019-02-15,468aa6e5-2dfc-4f4c-a39c-450e55aa4e54,2019-03-20,Miscellaneous,1,29.7
2019-02-15,daa6afa1-78fd-4f57-b728-121775953e9d,2019-03-10,Miscellaneous,1,19.44
2019-02-15,ce5fe6bf-647d-448d-aaef-fc8df9ee34e8,2019-02-27,Miscellaneous,1,22.8
2019-02-15,906be574-6340-4153-b877-b4aa44fe86ad,2019-02-19,Miscellaneous,1,22.59
2019-02-15,dd20c51f-8c49-4e37-8b7d-72971819e03a,2019-02-23,Miscellaneous,1,25.03
2019-02-15,dd20c51f-8c49-4e37-8b7d-72971819e03a,2019-02-20,Miscellaneous,1,21.38
2019-02-15,f1b9c2ba-efde-4cbb-8a55-a6fa2adda445,2019-02-15,Miscellaneous,1,26.1
2019-02-15,c71fbf9f-e2cd-4cc2-82bd-3a4f671e0816,2019-03-10,Miscellaneous,1,19.44
2019-02-15,daa6afa1-78fd-4f57-b728-121775953e9d,2019-03-09,Miscellaneous,1,25.84
2019-02-15,4e60bf0e-fd89-47f6-95a8-9810c7bc5be5,2019-03-05,Miscellaneous,1,23.9
2019-02-15,f98d9b4b-5064-47ca-8260-8e0ba7770eb8,2019-02-16,Miscellaneous,1,24.87
2019-02-15,da040165-4f50-4db3-8e32-85d552233f98,2019-03-19,Miscellaneous,1,18.63
2019-02-15,da040165-4f50-4db3-8e32-85d552233f98,2019-03-22,Miscellaneous,1,24.22
2019-02-15,1d98428f-f123-4031-a682-b420dedccfa2,2019-03-10,Miscellaneous,1,26.4
2019-02-15,0a899d3a-c283-46d2-bc3f-4f867685f1dd,2019-03-08,Miscellaneous,1,24.22
2019-02-15,e747a486-bd2b-4fb5-888e-08039fdcc61c,2019-03-19,Miscellaneous,1,18.63
2019-02-15,b3ac9a50-bb00-4794-aa59-995a4568db86,2019-03-01,Miscellaneous,1,26.6
2019-02-15,3474fc2c-3328-4ad0-b7cf-9ca498a033ee,2019-02-16,Miscellaneous,1,24.87
2019-02-15,26cbc745-73ce-406f-9b28-21e0ff5e898a,2019-02-16,Miscellaneous,1,24.87
2019-02-15,4d3cfef3-1ea7-4073-86ff-9a8dc7129fec,2019-02-23,Miscellaneous,1,25.03
2019-02-15,3f5413b1-6ae6-4a70-90a9-b0693e4c531d,2019-03-06,Miscellaneous,1,23.9
2019-02-15,86618568-f55f-4b46-931d-38c05e7f21ec,2019-02-17,Miscellaneous,1,19.85
2019-02-15,66891ada-7c46-42b7-923b-cf574d437b02,2019-03-04,Miscellaneous,1,23
2019-02-15,1636a183-02d3-410f-a64a-3319a8c42863,2019-02-22,Miscellaneous,1,25.11
2019-02-15,66891ada-7c46-42b7-923b-cf574d437b02,2019-03-06,Miscellaneous,1,23.9
2019-02-15,8a0fdc60-7937-4996-afdd-dff040c11d4f,2019-03-09,Miscellaneous,1,25.84
2019-02-15,e78861f0-c234-40ff-a625-f3fcb3b48f38,2019-02-16,Miscellaneous,1,24.87
2019-02-15,56fc16e0-d41b-492c-9f95-ef20dadbaefb,2019-02-28,Miscellaneous,1,21.6
2019-02-15,73bde75a-ea88-4fce-a820-7928ec351935,2019-03-03,Miscellaneous,1,20.9
2019-02-15,7181927a-0952-4dd8-b563-93ddb569495e,2019-02-22,Miscellaneous,1,29.5
2019-02-15,b3ac9a50-bb00-4794-aa59-995a4568db86,2019-02-28,Miscellaneous,1,20.4
2019-02-15,1636a183-02d3-410f-a64a-3319a8c42863,2019-02-21,Miscellaneous,1,21.3
2019-02-15,1e13c972-175a-47a4-a8d1-ab1ac00fbf9c,2019-02-23,Miscellaneous,1,28.43
2019-02-15,ddcf7415-ba19-4c6a-9fc6-da61126b0e8f,2019-02-16,Miscellaneous,1,29.2
2019-02-15,f1822b1d-ed15-41f9-a25a-7b0ca6641734,2019-02-28,Miscellaneous,1,22.8
2019-02-15,283fca5a-07ea-472d-991b-910be0134759,2019-02-18,Miscellaneous,1,23.6
2019-02-15,5a990c2e-c73d-47ac-9b7a-e1bd3d99c399,2019-02-18,Miscellaneous,1,17.7
2019-02-15,edc849b0-a7ce-4c4e-b342-85b823f32472,2019-02-18,Miscellaneous,1,23.6
2019-02-15,f1b9c2ba-efde-4cbb-8a55-a6fa2adda445,2019-02-16,Miscellaneous,1,29.2
2019-02-15,ac435a81-3710-4253-8098-1dea492d9ef6,2019-02-24,Miscellaneous,1,22.8
2019-02-15,8e7a5a1f-b3f6-4e13-819f-5c3e62f8d183,2019-02-15,Miscellaneous,1,23.49
2019-02-15,4e60bf0e-fd89-47f6-95a8-9810c7bc5be5,2019-03-04,Miscellaneous,1,23
2019-02-15,763e02dc-0cdb-4ec7-b6b4-01bb011ffbaf,2019-02-17,Miscellaneous,1,19.85
2019-02-15,0a899d3a-c283-46d2-bc3f-4f867685f1dd,2019-03-10,Miscellaneous,1,19.44
2019-02-15,73bde75a-ea88-4fce-a820-7928ec351935,2019-03-02,Miscellaneous,1,28.8
2019-02-15,3474fc2c-3328-4ad0-b7cf-9ca498a033ee,2019-02-15,Miscellaneous,1,23.49
2019-02-15,283fca5a-07ea-472d-991b-910be0134759,2019-02-16,Miscellaneous,1,29.2
2019-02-15,4e60bf0e-fd89-47f6-95a8-9810c7bc5be5,2019-03-06,Miscellaneous,1,23.9
2019-02-15,d9e34564-86da-4c46-b2f0-ef60d1ade59a,2019-02-16,Miscellaneous,1,24.87
2019-02-14,0cb0abc8-2056-42dd-bb9e-0dd28b809599,2019-03-05,Miscellaneous,1,21.47
2019-02-14,f7eb25e4-f728-47fa-84d7-929b72109ea8,2019-03-06,Miscellaneous,1,21.47
2019-02-14,67c38590-1632-4588-93e4-3fe86d4e24a8,2019-03-08,Miscellaneous,1,24.06
2019-02-14,58b59b01-1752-4c61-8b50-5bb9afcd8218,2019-02-18,Miscellaneous,1,23.6
2019-02-14,16f377ca-cbbe-4861-8934-c3c8e81ede1d,2019-02-16,Miscellaneous,1,29.2
2019-02-14,e7d2205a-2878-4696-9136-09bdc45ec8c2,2019-02-16,Miscellaneous,1,29.2
2019-02-14,bb4fd77d-10e2-4ca5-a5d0-50d291098527,2019-03-17,Miscellaneous,1,20.82
2019-02-14,7ccbecd5-cb9c-4f0f-9721-1b7dee41f97b,2019-02-14,Miscellaneous,1,21.6
2019-02-14,58b59b01-1752-4c61-8b50-5bb9afcd8218,2019-02-15,Miscellaneous,1,26.1
2019-02-14,d9957d20-1e04-49b8-8e40-1ede0b513439,2019-06-28,Miscellaneous,1,30.78
2019-02-14,58b59b01-1752-4c61-8b50-5bb9afcd8218,2019-02-17,Miscellaneous,1,23.1
2019-02-14,d9957d20-1e04-49b8-8e40-1ede0b513439,2019-06-30,Miscellaneous,1,27.05
2019-02-14,14f9ddff-548d-419d-815c-0161cfe49085,2019-03-07,Miscellaneous,1,21.79
2019-02-14,465dddcb-86df-49b3-9f54-b3429f3b06b2,2019-02-28,Miscellaneous,1,26.4
2019-02-14,66e1b5f6-1ba9-456f-b504-ae8582b1d948,2019-03-09,Miscellaneous,1,25.84
2019-02-14,bb4fd77d-10e2-4ca5-a5d0-50d291098527,2019-03-15,Miscellaneous,1,25.19
2019-02-14,16f377ca-cbbe-4861-8934-c3c8e81ede1d,2019-02-15,Miscellaneous,1,26.1
2019-02-14,f3d8403f-e1f4-4daa-8089-b04396889457,2019-03-08,Miscellaneous,1,24.06
2019-02-14,581df107-96a5-4ebf-8c82-4847950ec8a7,2019-03-08,Miscellaneous,1,24.06
