Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,later_date,rpm_null,rpm_x_torque,discrete_torque,discrete_air_temp,air_temp_process_temp,wear_squared,year,month,day,dayofweek,hour
281.2,307.9,1469.0,48.2,144.0,0.0,0.0,0.0,70805.8,41.85,283.0,1.0949502133712659,20736.0,2002.0,12.0,10.0,1.0,13.0
297.2,307.9,1493.0,38.4,146.0,0.0,0.0,0.0,57331.2,41.85,297.75,1.0360026917900402,21316.0,2002.0,12.0,10.0,1.0,14.0
281.3,308.0,1598.0,29.4,148.0,0.0,0.0,0.0,46981.2,41.85,283.0,1.0949164592961251,21904.0,2002.0,12.0,10.0,1.0,15.0
297.2,307.9,1450.0,37.2,151.0,0.0,0.0,0.0,53940.00000000001,41.85,297.75,1.0360026917900402,22801.0,2002.0,12.0,10.0,1.0,16.0
297.2,307.9,1632.0,37.5,156.0,0.0,0.0,0.0,61200.0,41.85,297.75,1.0360026917900402,24336.0,2002.0,12.0,10.0,1.0,17.0
297.1,307.9,1980.0,20.3,159.0,0.0,0.0,0.0,40194.0,41.85,297.75,1.036351396836082,25281.0,2002.0,12.0,10.0,1.0,18.0
297.2,308.0,1474.0,43.7,162.0,0.0,0.0,0.0,64413.8,41.85,297.75,1.0363391655450875,26244.0,2002.0,12.0,10.0,1.0,19.0
297.2,307.9,1540.0,37.1,164.0,0.0,0.0,0.0,57134.0,41.85,297.75,1.0360026917900402,26896.0,2002.0,12.0,10.0,1.0,20.0
297.1,307.9,1609.0,38.9,166.0,0.0,0.0,0.0,62590.1,41.85,297.75,1.036351396836082,27556.0,2002.0,12.0,10.0,1.0,21.0
297.1,308.0,1467.0,42.8,169.0,0.0,0.0,0.0,62787.6,41.85,297.75,1.0366879838438237,28561.0,2002.0,12.0,10.0,1.0,22.0
297.1,307.9,1492.0,39.4,171.0,0.0,0.0,0.0,58784.799999999996,41.85,297.75,1.036351396836082,29241.0,2002.0,12.0,10.0,1.0,23.0
297.0,307.9,1493.0,46.1,173.0,0.0,0.0,0.0,68827.3,41.85,297.75,1.0367003367003367,29929.0,2002.0,12.0,11.0,2.0,0.0
281.0,307.8,1500.0,39.9,175.0,0.0,0.0,0.0,59850.0,41.85,283.0,1.0953736654804271,30625.0,2002.0,12.0,11.0,2.0,1.0
297.1,307.8,1477.0,36.6,177.0,0.0,0.0,0.0,54058.200000000004,41.85,297.75,1.0360148098283406,31329.0,2002.0,12.0,11.0,2.0,2.0
297.1,307.9,1342.0,49.1,179.0,0.0,0.0,0.0,65892.2,41.85,297.75,1.036351396836082,32041.0,2002.0,12.0,11.0,2.0,3.0
297.1,307.8,1538.0,34.3,181.0,0.0,0.0,0.0,52753.399999999994,41.85,297.75,1.0360148098283406,32761.0,2002.0,12.0,11.0,2.0,4.0
297.2,307.9,1337.0,58.1,184.0,0.0,0.0,0.0,77679.7,41.85,297.75,1.0360026917900402,33856.0,2002.0,12.0,11.0,2.0,5.0
297.3,307.9,1417.0,41.8,186.0,0.0,0.0,0.0,59230.6,41.85,297.75,1.0356542213252606,34596.0,2002.0,12.0,11.0,2.0,6.0
297.4,308.0,1383.0,46.2,188.0,0.0,0.0,0.0,63894.600000000006,41.85,297.75,1.035642232683255,35344.0,2002.0,12.0,11.0,2.0,7.0
297.4,308.0,1440.0,42.4,190.0,0.0,0.0,0.0,61056.0,41.85,297.75,1.035642232683255,36100.0,2002.0,12.0,11.0,2.0,8.0
297.3,307.9,1579.0,34.4,193.0,0.0,0.0,0.0,54317.6,41.85,297.75,1.0356542213252606,37249.0,2002.0,12.0,11.0,2.0,9.0
297.2,307.9,1441.0,40.0,195.0,0.0,0.0,0.0,57640.0,41.85,297.75,1.0360026917900402,38025.0,2002.0,12.0,11.0,2.0,10.0
297.2,307.9,1530.0,35.9,197.0,0.0,0.0,0.0,54927.0,41.85,297.75,1.0360026917900402,38809.0,2002.0,12.0,11.0,2.0,11.0
297.2,308.0,1705.0,26.0,200.0,0.0,0.0,0.0,44330.0,41.85,297.75,1.0363391655450875,40000.0,2002.0,12.0,11.0,2.0,12.0
297.2,308.0,1435.0,43.0,202.0,0.0,0.0,0.0,61705.0,41.85,297.75,1.0363391655450875,40804.0,2002.0,12.0,11.0,2.0,13.0
297.2,308.1,1340.0,61.3,207.0,1.0,0.0,0.0,82142.0,41.85,297.75,1.0366756393001346,42849.0,2002.0,12.0,11.0,2.0,14.0
297.2,308.1,1431.0,49.7,210.0,1.0,0.0,0.0,71120.7,41.85,297.75,1.0366756393001346,44100.0,2002.0,12.0,11.0,2.0,15.0
297.3,308.2,1396.0,52.7,212.0,1.0,0.0,0.0,73569.2,41.85,297.75,1.0366633030608812,44944.0,2002.0,12.0,11.0,2.0,16.0
297.3,308.1,1369.0,52.0,214.0,0.0,0.0,0.0,71188.0,41.85,297.75,1.0363269424823411,45796.0,2002.0,12.0,11.0,2.0,17.0
297.3,308.1,1615.0,35.4,217.0,1.0,0.0,0.0,57171.0,41.85,297.75,1.0363269424823411,47089.0,2002.0,12.0,11.0,2.0,18.0
297.2,308.1,1662.0,31.3,0.0,0.0,0.0,0.0,52020.6,41.85,297.75,1.0366756393001346,0.0,2002.0,12.0,11.0,2.0,19.0
297.3,308.2,1553.0,33.5,2.0,0.0,0.0,0.0,52025.5,41.85,297.75,1.0366633030608812,4.0,2002.0,12.0,11.0,2.0,20.0
297.4,308.2,1536.0,34.6,4.0,0.0,0.0,0.0,53145.600000000006,41.85,297.75,1.0363147276395428,16.0,2002.0,12.0,11.0,2.0,21.0
297.4,308.3,1548.0,46.6,7.0,0.0,0.0,0.0,72136.8,41.85,297.75,1.0366509751176867,49.0,2002.0,12.0,11.0,2.0,22.0
297.4,308.3,1706.0,30.9,9.0,0.0,0.0,0.0,52715.399999999994,41.85,297.75,1.0366509751176867,81.0,2002.0,12.0,11.0,2.0,23.0
297.4,308.3,1366.0,45.5,11.0,0.0,0.0,0.0,62153.0,41.85,297.75,1.0366509751176867,121.0,2002.0,12.0,12.0,3.0,0.0
297.5,308.4,1440.0,35.9,13.0,0.0,0.0,0.0,51696.0,41.85,297.75,1.0366386554621847,169.0,2002.0,12.0,12.0,3.0,1.0
297.5,308.4,1685.0,28.1,15.0,0.0,0.0,0.0,47348.5,41.85,297.75,1.0366386554621847,225.0,2002.0,12.0,12.0,3.0,2.0
297.4,308.3,1444.0,44.0,18.0,0.0,0.0,0.0,63536.0,41.85,297.75,1.0366509751176867,324.0,2002.0,12.0,12.0,3.0,3.0
297.4,308.3,1395.0,48.7,21.0,0.0,0.0,0.0,67936.5,41.85,297.75,1.0366509751176867,441.0,2002.0,12.0,12.0,3.0,4.0
281.4,308.3,1483.0,38.8,23.0,0.0,0.0,0.0,57540.399999999994,41.85,283.0,1.0955934612651033,529.0,2002.0,12.0,12.0,3.0,5.0
297.5,308.4,1403.0,124.1,25.0,0.0,0.0,0.0,174112.3,120.5,297.75,1.0366386554621847,625.0,2002.0,12.0,12.0,3.0,6.0
297.5,308.4,1793.0,23.9,28.0,0.0,0.0,0.0,42852.7,41.85,297.75,1.0366386554621847,784.0,2002.0,12.0,12.0,3.0,7.0
297.4,308.3,1723.0,28.8,33.0,0.0,0.0,0.0,49622.4,41.85,297.75,1.0366509751176867,1089.0,2002.0,12.0,12.0,3.0,8.0
297.4,308.2,1386.0,41.0,35.0,0.0,0.0,0.0,56826.0,41.85,297.75,1.0363147276395428,1225.0,2002.0,12.0,12.0,3.0,9.0
297.4,308.2,1585.0,126.0,37.0,0.0,0.0,0.0,199710.0,120.5,297.75,1.0363147276395428,1369.0,2002.0,12.0,12.0,3.0,10.0
297.3,308.1,1731.0,27.7,42.0,0.0,0.0,0.0,47948.7,41.85,297.75,1.0363269424823411,1764.0,2002.0,12.0,12.0,3.0,11.0
297.3,308.3,1519.0,37.7,45.0,0.0,0.0,0.0,57266.3,41.85,297.75,1.0369996636394214,2025.0,2002.0,12.0,12.0,3.0,12.0
297.3,308.2,1896.0,24.4,47.0,0.0,0.0,0.0,46262.399999999994,41.85,297.75,1.0366633030608812,2209.0,2002.0,12.0,12.0,3.0,13.0
297.3,308.3,2358.0,14.9,49.0,0.0,0.0,0.0,35134.200000000004,41.85,297.75,1.0369996636394214,2401.0,2002.0,12.0,12.0,3.0,14.0
297.3,308.3,1341.0,51.9,51.0,0.0,0.0,0.0,69597.9,41.85,297.75,1.0369996636394214,2601.0,2002.0,12.0,12.0,3.0,15.0
297.3,308.3,1550.0,37.0,54.0,0.0,0.0,0.0,57350.0,41.85,297.75,1.0369996636394214,2916.0,2002.0,12.0,12.0,3.0,16.0
281.3,308.3,1309.0,61.5,56.0,0.0,0.0,0.0,80503.5,41.85,283.0,1.095982936366868,3136.0,2002.0,12.0,12.0,3.0,17.0
297.3,308.4,1599.0,32.9,58.0,0.0,0.0,0.0,52607.1,41.85,297.75,1.0373360242179614,3364.0,2002.0,12.0,12.0,3.0,18.0
297.4,308.4,1343.0,40.0,61.0,0.0,0.0,0.0,53720.0,41.85,297.75,1.0369872225958305,3721.0,2002.0,12.0,12.0,3.0,19.0
297.4,308.4,1378.0,39.9,63.0,0.0,0.0,0.0,54982.2,41.85,297.75,1.0369872225958305,3969.0,2002.0,12.0,12.0,3.0,20.0
297.4,308.4,1603.0,114.4,65.0,0.0,0.0,0.0,183383.2,120.5,297.75,1.0369872225958305,4225.0,2002.0,12.0,12.0,3.0,21.0
297.4,308.4,1664.0,28.1,67.0,0.0,0.0,0.0,46758.4,41.85,297.75,1.0369872225958305,4489.0,2002.0,12.0,12.0,3.0,22.0
297.3,308.4,1488.0,37.4,69.0,0.0,0.0,0.0,55651.2,41.85,297.75,1.0373360242179614,4761.0,2002.0,12.0,12.0,3.0,23.0
297.3,308.4,1370.0,50.5,71.0,0.0,0.0,0.0,69185.0,41.85,297.75,1.0373360242179614,5041.0,2002.0,12.0,13.0,4.0,0.0
297.3,308.5,1545.0,34.3,74.0,0.0,0.0,0.0,52993.49999999999,41.85,297.75,1.0376723847965017,5476.0,2002.0,12.0,13.0,4.0,1.0
297.4,308.5,1566.0,31.4,76.0,0.0,0.0,0.0,49172.399999999994,41.85,297.75,1.0373234700739746,5776.0,2002.0,12.0,13.0,4.0,2.0
297.4,308.6,1820.0,24.6,79.0,0.0,0.0,0.0,44772.0,41.85,297.75,1.0376597175521185,6241.0,2002.0,12.0,13.0,4.0,3.0
297.4,308.6,1901.0,22.1,81.0,0.0,0.0,0.0,42012.100000000006,41.85,297.75,1.0376597175521185,6561.0,2002.0,12.0,13.0,4.0,4.0
297.4,308.5,1638.0,32.2,84.0,0.0,0.0,0.0,52743.600000000006,41.85,297.75,1.0373234700739746,7056.0,2002.0,12.0,13.0,4.0,5.0
297.3,308.4,1521.0,38.2,87.0,0.0,0.0,0.0,58102.200000000004,41.85,297.75,1.0373360242179614,7569.0,2002.0,12.0,13.0,4.0,6.0
297.3,308.4,1864.0,23.1,90.0,0.0,0.0,0.0,43058.4,41.85,297.75,1.0373360242179614,8100.0,2002.0,12.0,13.0,4.0,7.0
297.3,308.3,1430.0,41.9,95.0,0.0,0.0,0.0,59917.0,41.85,297.75,1.0369996636394214,9025.0,2002.0,12.0,13.0,4.0,8.0
297.3,308.4,1686.0,34.5,97.0,0.0,0.0,0.0,58167.0,41.85,297.75,1.0373360242179614,9409.0,2002.0,12.0,13.0,4.0,9.0
297.2,308.3,1326.0,57.2,100.0,0.0,0.0,0.0,75847.2,41.85,297.75,1.0373485868102288,10000.0,2002.0,12.0,13.0,4.0,10.0
297.2,308.3,1805.0,25.6,103.0,0.0,0.0,0.0,46208.0,41.85,297.75,1.0373485868102288,10609.0,2002.0,12.0,13.0,4.0,11.0
297.2,308.3,1430.69,45.8,105.0,0.0,0.0,1.0,65556.71400000002,41.85,297.75,1.0373485868102288,11025.0,2002.0,12.0,13.0,4.0,12.0
297.2,308.4,1863.0,26.0,110.0,0.0,0.0,0.0,48438.0,41.85,297.75,1.0376850605652759,12100.0,2002.0,12.0,13.0,4.0,13.0
297.2,308.3,1576.0,35.3,113.0,0.0,0.0,0.0,55632.799999999996,41.85,297.75,1.0373485868102288,12769.0,2002.0,12.0,13.0,4.0,14.0
297.2,308.3,1419.0,119.5,115.0,0.0,0.0,0.0,169570.5,120.5,297.75,1.0373485868102288,13225.0,2002.0,12.0,13.0,4.0,15.0
297.2,308.4,1833.0,25.2,117.0,0.0,0.0,0.0,46191.6,41.85,297.75,1.0376850605652759,13689.0,2002.0,12.0,13.0,4.0,16.0
297.2,308.4,2182.0,17.3,119.0,0.0,0.0,0.0,37748.6,41.85,297.75,1.0376850605652759,14161.0,2002.0,12.0,13.0,4.0,17.0
297.2,308.3,1656.0,30.3,124.0,0.0,0.0,0.0,50176.8,41.85,297.75,1.0373485868102288,15376.0,2002.0,12.0,13.0,4.0,18.0
297.1,308.2,1351.0,56.6,126.0,0.0,0.0,0.0,76466.6,41.85,297.75,1.0373611578593065,15876.0,2002.0,12.0,13.0,4.0,19.0
297.1,308.2,1790.0,30.3,128.0,0.0,0.0,0.0,54237.0,41.85,297.75,1.0373611578593065,16384.0,2002.0,12.0,13.0,4.0,20.0
297.2,308.2,1678.0,28.1,133.0,0.0,0.0,0.0,47151.8,41.85,297.75,1.0370121130551817,17689.0,2002.0,12.0,13.0,4.0,21.0
297.1,308.2,1427.0,45.2,136.0,0.0,0.0,0.0,64500.4,41.85,297.75,1.0373611578593065,18496.0,2002.0,12.0,13.0,4.0,22.0
297.0,308.1,1429.0,54.0,138.0,0.0,0.0,0.0,77166.0,41.85,297.75,1.0373737373737375,19044.0,2002.0,12.0,13.0,4.0,23.0
297.2,308.1,1770.0,27.2,140.0,0.0,0.0,0.0,48144.0,41.85,297.75,1.0366756393001346,19600.0,2002.0,12.0,14.0,5.0,0.0
297.2,308.1,1689.0,31.2,145.0,0.0,0.0,0.0,52696.799999999996,41.85,297.75,1.0366756393001346,21025.0,2002.0,12.0,14.0,5.0,1.0
297.2,308.1,1554.0,41.3,147.0,0.0,0.0,0.0,64180.2,41.85,297.75,1.0366756393001346,21609.0,2002.0,12.0,14.0,5.0,2.0
297.3,308.1,1506.0,36.0,150.0,0.0,0.0,0.0,54216.0,41.85,297.75,1.0363269424823411,22500.0,2002.0,12.0,14.0,5.0,3.0
297.2,308.1,1474.0,44.3,152.0,0.0,0.0,0.0,65298.2,41.85,297.75,1.0366756393001346,23104.0,2002.0,12.0,14.0,5.0,4.0
297.3,308.1,1762.0,105.9,154.0,0.0,0.0,0.0,186595.80000000002,120.5,297.75,1.0363269424823411,23716.0,2002.0,12.0,14.0,5.0,5.0
297.3,308.1,1566.0,35.7,156.0,0.0,0.0,0.0,55906.200000000004,41.85,297.75,1.0363269424823411,24336.0,2002.0,12.0,14.0,5.0,6.0
297.3,308.1,1554.0,42.4,158.0,0.0,0.0,0.0,65889.59999999999,41.85,297.75,1.0363269424823411,24964.0,2002.0,12.0,14.0,5.0,7.0
297.2,308.0,1869.0,25.4,163.0,0.0,0.0,0.0,47472.6,41.85,297.75,1.0363391655450875,26569.0,2002.0,12.0,14.0,5.0,8.0
297.3,308.0,1527.0,114.9,165.0,0.0,0.0,0.0,175452.30000000002,120.5,297.75,1.0359905819038009,27225.0,2002.0,12.0,14.0,5.0,9.0
297.2,307.9,1309.0,129.4,167.0,0.0,0.0,0.0,169384.6,120.5,297.75,1.0360026917900402,27889.0,2002.0,12.0,14.0,5.0,10.0
297.2,307.9,1541.0,35.7,169.0,0.0,0.0,0.0,55013.700000000004,41.85,297.75,1.0360026917900402,28561.0,2002.0,12.0,14.0,5.0,11.0
297.2,307.9,1326.0,75.4,172.0,1.0,0.0,0.0,99980.40000000001,41.85,297.75,1.0360026917900402,29584.0,2002.0,12.0,14.0,5.0,12.0
297.1,307.9,1365.0,54.0,174.0,0.0,0.0,0.0,73710.0,41.85,297.75,1.036351396836082,30276.0,2002.0,12.0,14.0,5.0,13.0
297.1,307.8,1428.0,43.7,179.0,0.0,0.0,0.0,62403.600000000006,41.85,297.75,1.0360148098283406,32041.0,2002.0,12.0,14.0,5.0,14.0
297.1,307.8,1681.0,27.6,181.0,0.0,0.0,0.0,46395.600000000006,41.85,297.75,1.0360148098283406,32761.0,2002.0,12.0,14.0,5.0,15.0
297.1,307.9,1662.0,26.9,183.0,0.0,0.0,0.0,44707.799999999996,41.85,297.75,1.036351396836082,33489.0,2002.0,12.0,14.0,5.0,16.0
281.2,307.9,1989.0,20.3,186.0,0.0,0.0,0.0,40376.700000000004,41.85,283.0,1.0949502133712659,34596.0,2002.0,12.0,14.0,5.0,17.0
297.2,307.9,1747.0,29.0,188.0,0.0,0.0,0.0,50663.0,41.85,297.75,1.0360026917900402,35344.0,2002.0,12.0,14.0,5.0,18.0
297.2,308.0,1765.0,31.1,191.0,0.0,0.0,0.0,54891.5,41.85,297.75,1.0363391655450875,36481.0,2002.0,12.0,14.0,5.0,19.0
297.3,308.1,1568.0,34.4,194.0,0.0,0.0,0.0,53939.2,41.85,297.75,1.0363269424823411,37636.0,2002.0,12.0,14.0,5.0,20.0
297.3,308.1,1709.0,30.6,196.0,0.0,0.0,0.0,52295.4,41.85,297.75,1.0363269424823411,38416.0,2002.0,12.0,14.0,5.0,21.0
281.3,308.1,1370.0,58.8,199.0,0.0,0.0,0.0,80556.0,41.85,283.0,1.0952719516530396,39601.0,2002.0,12.0,14.0,5.0,22.0
297.3,308.1,1458.0,45.7,202.0,0.0,0.0,0.0,66630.6,41.85,297.75,1.0363269424823411,40804.0,2002.0,12.0,14.0,5.0,23.0
297.2,308.1,1712.0,30.9,204.0,0.0,0.0,0.0,52900.799999999996,41.85,297.75,1.0366756393001346,41616.0,2002.0,12.0,15.0,6.0,0.0
297.3,308.1,1642.0,36.9,206.0,0.0,0.0,0.0,60589.799999999996,41.85,297.75,1.0363269424823411,42436.0,2002.0,12.0,15.0,6.0,1.0
297.3,308.1,1468.0,49.8,0.0,0.0,0.0,0.0,73106.4,41.85,297.75,1.0363269424823411,0.0,2002.0,12.0,15.0,6.0,2.0
297.3,308.1,1477.0,52.3,2.0,0.0,0.0,0.0,77247.09999999999,41.85,297.75,1.0363269424823411,4.0,2002.0,12.0,15.0,6.0,3.0
297.3,308.2,1446.0,53.5,7.0,0.0,0.0,0.0,77361.0,41.85,297.75,1.0366633030608812,49.0,2002.0,12.0,15.0,6.0,4.0
297.3,308.2,1653.0,31.4,9.0,0.0,0.0,0.0,51904.2,41.85,297.75,1.0366633030608812,81.0,2002.0,12.0,15.0,6.0,5.0
297.3,308.3,1494.0,38.2,14.0,0.0,0.0,0.0,57070.8,41.85,297.75,1.0369996636394214,196.0,2002.0,12.0,15.0,6.0,6.0
297.3,308.2,1490.0,41.0,16.0,0.0,0.0,0.0,61090.0,41.85,297.75,1.0366633030608812,256.0,2002.0,12.0,15.0,6.0,7.0
297.4,308.3,1550.0,47.8,18.0,0.0,0.0,0.0,74090.0,41.85,297.75,1.0366509751176867,324.0,2002.0,12.0,15.0,6.0,8.0
297.3,308.2,1677.0,34.9,21.0,0.0,0.0,0.0,58527.299999999996,41.85,297.75,1.0366633030608812,441.0,2002.0,12.0,15.0,6.0,9.0
297.4,308.3,1854.0,21.8,24.0,0.0,0.0,0.0,40417.200000000004,41.85,297.75,1.0366509751176867,576.0,2002.0,12.0,15.0,6.0,10.0
297.5,308.5,1662.0,30.3,26.0,0.0,0.0,0.0,50358.6,41.85,297.75,1.0369747899159665,676.0,2002.0,12.0,15.0,6.0,11.0
297.5,308.6,1440.0,38.8,29.0,0.0,0.0,0.0,55871.99999999999,41.85,297.75,1.037310924369748,841.0,2002.0,12.0,15.0,6.0,12.0
297.5,308.6,1513.0,39.7,32.0,0.0,0.0,0.0,60066.100000000006,41.85,297.75,1.037310924369748,1024.0,2002.0,12.0,15.0,6.0,13.0
281.6,308.6,1389.0,49.0,34.0,0.0,0.0,0.0,68061.0,41.85,283.0,1.0958806818181819,1156.0,2002.0,12.0,15.0,6.0,14.0
297.6,308.6,1351.0,51.0,37.0,0.0,0.0,0.0,68901.0,41.85,297.75,1.0369623655913978,1369.0,2002.0,12.0,15.0,6.0,15.0
297.6,308.6,1482.0,38.3,39.0,0.0,0.0,0.0,56760.6,41.85,297.75,1.0369623655913978,1521.0,2002.0,12.0,15.0,6.0,16.0
297.6,308.6,1744.0,28.5,42.0,0.0,0.0,0.0,49704.0,41.85,297.75,1.0369623655913978,1764.0,2002.0,12.0,15.0,6.0,17.0
297.6,308.7,1476.0,39.0,44.0,0.0,0.0,0.0,57564.0,41.85,297.75,1.037298387096774,1936.0,2002.0,12.0,15.0,6.0,18.0
297.6,308.6,1444.0,48.2,46.0,0.0,0.0,0.0,69600.8,41.85,297.75,1.0369623655913978,2116.0,2002.0,12.0,15.0,6.0,19.0
297.6,308.7,1659.0,32.1,49.0,0.0,0.0,0.0,53253.9,41.85,297.75,1.037298387096774,2401.0,2002.0,12.0,15.0,6.0,20.0
297.6,308.7,1475.0,46.6,54.0,0.0,0.0,0.0,68735.0,41.85,297.75,1.037298387096774,2916.0,2002.0,12.0,15.0,6.0,21.0
297.6,308.6,1526.0,42.1,57.0,0.0,0.0,0.0,64244.6,41.85,297.75,1.0369623655913978,3249.0,2002.0,12.0,15.0,6.0,22.0
297.4,308.4,1675.0,29.5,59.0,0.0,0.0,0.0,49412.5,41.85,297.75,1.0369872225958305,3481.0,2002.0,12.0,15.0,6.0,23.0
297.4,308.4,1525.0,38.7,62.0,0.0,0.0,0.0,59017.50000000001,41.85,297.75,1.0369872225958305,3844.0,2002.0,12.0,16.0,0.0,0.0
297.3,308.3,1396.0,45.9,64.0,0.0,0.0,0.0,64076.4,41.85,297.75,1.0369996636394214,4096.0,2002.0,12.0,16.0,0.0,1.0
297.4,308.4,1580.0,41.2,66.0,0.0,0.0,0.0,65096.00000000001,41.85,297.75,1.0369872225958305,4356.0,2002.0,12.0,16.0,0.0,2.0
297.4,308.5,1462.0,42.8,68.0,0.0,0.0,0.0,62573.6,41.85,297.75,1.0373234700739746,4624.0,2002.0,12.0,16.0,0.0,3.0
297.4,308.4,1426.0,50.4,70.0,0.0,0.0,0.0,71870.4,41.85,297.75,1.0369872225958305,4900.0,2002.0,12.0,16.0,0.0,4.0
297.4,308.5,1569.0,34.2,72.0,0.0,0.0,0.0,53659.8,41.85,297.75,1.0373234700739746,5184.0,2002.0,12.0,16.0,0.0,5.0
297.4,308.5,1477.0,40.7,74.0,0.0,0.0,0.0,60113.9,41.85,297.75,1.0373234700739746,5476.0,2002.0,12.0,16.0,0.0,6.0
297.4,308.5,1761.0,27.2,76.0,0.0,0.0,0.0,47899.2,41.85,297.75,1.0373234700739746,5776.0,2002.0,12.0,16.0,0.0,7.0
297.5,308.6,1486.0,45.9,78.0,0.0,0.0,0.0,68207.4,41.85,297.75,1.037310924369748,6084.0,2002.0,12.0,16.0,0.0,8.0
297.6,308.6,1664.0,30.1,81.0,0.0,0.0,0.0,50086.4,41.85,297.75,1.0369623655913978,6561.0,2002.0,12.0,16.0,0.0,9.0
297.6,308.6,1576.0,32.7,83.0,0.0,0.0,0.0,51535.200000000004,41.85,297.75,1.0369623655913978,6889.0,2002.0,12.0,16.0,0.0,10.0
297.6,308.6,1463.0,46.7,85.0,0.0,0.0,0.0,68322.1,41.85,297.75,1.0369623655913978,7225.0,2002.0,12.0,16.0,0.0,11.0
297.6,308.6,1585.0,42.0,90.0,0.0,0.0,0.0,66570.0,41.85,297.75,1.0369623655913978,8100.0,2002.0,12.0,16.0,0.0,12.0
297.7,308.7,1479.0,45.7,93.0,0.0,0.0,0.0,67590.3,41.85,297.75,1.0369499496137051,8649.0,2002.0,12.0,16.0,0.0,13.0
297.7,308.7,1449.0,40.2,95.0,0.0,0.0,0.0,58249.8,41.85,297.75,1.0369499496137051,9025.0,2002.0,12.0,16.0,0.0,14.0
297.7,308.8,1404.0,50.3,97.0,0.0,0.0,0.0,70621.2,41.85,297.75,1.037285858246557,9409.0,2002.0,12.0,16.0,0.0,15.0
297.7,308.7,1694.0,29.1,102.0,0.0,0.0,0.0,49295.4,41.85,297.75,1.0369499496137051,10404.0,2002.0,12.0,16.0,0.0,16.0
297.7,308.7,1731.0,28.4,104.0,0.0,0.0,0.0,49160.399999999994,41.85,297.75,1.0369499496137051,10816.0,2002.0,12.0,16.0,0.0,17.0
297.6,308.6,1522.0,37.0,106.0,0.0,0.0,0.0,56314.0,41.85,297.75,1.0369623655913978,11236.0,2002.0,12.0,16.0,0.0,18.0
297.5,308.5,1536.0,36.9,108.0,0.0,0.0,0.0,56678.399999999994,41.85,297.75,1.0369747899159665,11664.0,2002.0,12.0,16.0,0.0,19.0
297.5,308.5,1373.0,39.9,110.0,0.0,0.0,0.0,54782.7,41.85,297.75,1.0369747899159665,12100.0,2002.0,12.0,16.0,0.0,20.0
297.5,308.5,1597.0,36.4,112.0,0.0,0.0,0.0,58130.799999999996,41.85,297.75,1.0369747899159665,12544.0,2002.0,12.0,16.0,0.0,21.0
297.6,308.5,1678.0,34.2,114.0,0.0,0.0,0.0,57387.600000000006,41.85,297.75,1.0366263440860215,12996.0,2002.0,12.0,16.0,0.0,22.0
297.6,308.5,1452.0,42.6,116.0,0.0,0.0,0.0,61855.200000000004,41.85,297.75,1.0366263440860215,13456.0,2002.0,12.0,16.0,0.0,23.0
297.5,308.5,1447.0,41.6,118.0,0.0,0.0,0.0,60195.200000000004,41.85,297.75,1.0369747899159665,13924.0,2002.0,12.0,17.0,1.0,0.0
297.6,308.5,1574.0,37.1,121.0,0.0,0.0,0.0,58395.4,41.85,297.75,1.0366263440860215,14641.0,2002.0,12.0,17.0,1.0,1.0
297.6,308.6,1528.0,40.0,123.0,0.0,0.0,0.0,61120.0,41.85,297.75,1.0369623655913978,15129.0,2002.0,12.0,17.0,1.0,2.0
297.7,308.7,1688.0,27.2,125.0,0.0,0.0,0.0,45913.6,41.85,297.75,1.0369499496137051,15625.0,2002.0,12.0,17.0,1.0,3.0
297.6,308.6,1393.0,40.4,127.0,0.0,0.0,0.0,56277.2,41.85,297.75,1.0369623655913978,16129.0,2002.0,12.0,17.0,1.0,4.0
297.5,308.6,1429.0,50.5,129.0,0.0,0.0,0.0,72164.5,41.85,297.75,1.037310924369748,16641.0,2002.0,12.0,17.0,1.0,5.0
297.5,308.6,1347.0,57.0,132.0,0.0,0.0,0.0,76779.0,41.85,297.75,1.037310924369748,17424.0,2002.0,12.0,17.0,1.0,6.0
297.6,308.6,1553.0,40.5,135.0,0.0,0.0,0.0,62896.5,41.85,297.75,1.0369623655913978,18225.0,2002.0,12.0,17.0,1.0,7.0
297.5,308.6,1260.0,53.6,137.0,0.0,0.0,0.0,67536.0,41.85,297.75,1.037310924369748,18769.0,2002.0,12.0,17.0,1.0,8.0
297.5,308.6,1546.0,33.8,139.0,0.0,0.0,0.0,52254.799999999996,41.85,297.75,1.037310924369748,19321.0,2002.0,12.0,17.0,1.0,9.0
281.5,308.6,1596.0,36.0,141.0,0.0,0.0,0.0,57456.0,41.85,283.0,1.0962699822380106,19881.0,2002.0,12.0,17.0,1.0,10.0
297.5,308.5,1340.0,57.4,143.0,0.0,0.0,0.0,76916.0,41.85,297.75,1.0369747899159665,20449.0,2002.0,12.0,17.0,1.0,11.0
297.5,308.4,1369.0,54.8,145.0,0.0,0.0,0.0,75021.2,41.85,297.75,1.0366386554621847,21025.0,2002.0,12.0,17.0,1.0,12.0
297.5,308.5,1462.0,52.3,148.0,0.0,0.0,0.0,76462.59999999999,41.85,297.75,1.0369747899159665,21904.0,2002.0,12.0,17.0,1.0,13.0
297.4,308.4,1487.0,46.2,150.0,0.0,0.0,0.0,68699.40000000001,41.85,297.75,1.0369872225958305,22500.0,2002.0,12.0,17.0,1.0,14.0
